"Global_Index", "x_coord", "y_coord", "Pressure", "Pressure_Coefficient", "Skin_Friction_Coefficient_X", "Skin_Friction_Coefficient_Y", "h"
833, 5.000000000000000e+01, -1.216666666666682e+01, -1.781538556858508e-01, -3.563077113717015e-01, 0.000000000000000e+00, -7.780951487505302e-07, 0.000000000000000e+00
834, 5.000000000000000e+01, -1.200000000000016e+01, -1.778884513616021e-01, -3.557769027232041e-01, 0.000000000000000e+00, -8.046177144155065e-07, 0.000000000000000e+00
835, 5.000000000000000e+01, -1.183333333333349e+01, -1.777935618834949e-01, -3.555871237669898e-01, 0.000000000000000e+00, -7.775924603550012e-07, 0.000000000000000e+00
836, 5.000000000000000e+01, -1.166666666666682e+01, -1.777112053973927e-01, -3.554224107947853e-01, 0.000000000000000e+00, -7.513346887660433e-07, 0.000000000000000e+00
837, 5.000000000000000e+01, -1.150000000000016e+01, -1.775738119912019e-01, -3.551476239824037e-01, 0.000000000000000e+00, -7.522815040121981e-07, 0.000000000000000e+00
838, 5.000000000000000e+01, -1.133333333333349e+01, -1.775972152379363e-01, -3.551944304758726e-01, 0.000000000000000e+00, -7.190557332910442e-07, 0.000000000000000e+00
839, 5.000000000000000e+01, -1.116666666666683e+01, -1.777671761581595e-01, -3.555343523163189e-01, 0.000000000000000e+00, -6.913035785484099e-07, 0.000000000000000e+00
840, 5.000000000000000e+01, -1.100000000000016e+01, -1.778025338916142e-01, -3.556050677832284e-01, 0.000000000000000e+00, -7.105507310488945e-07, 0.000000000000000e+00
841, 5.000000000000000e+01, -1.083333333333350e+01, -1.775890928393157e-01, -3.551781856786314e-01, 0.000000000000000e+00, -7.209907940291823e-07, 0.000000000000000e+00
842, 5.000000000000000e+01, -1.066666666666683e+01, -1.774932736192107e-01, -3.549865472384214e-01, 0.000000000000000e+00, -7.328979304225610e-07, 0.000000000000000e+00
843, 5.000000000000000e+01, -1.050000000000016e+01, -1.774586203113030e-01, -3.549172406226059e-01, 0.000000000000000e+00, -7.806573659104078e-07, 0.000000000000000e+00
844, 5.000000000000000e+01, -1.033333333333350e+01, -1.772962683278479e-01, -3.545925366556957e-01, 0.000000000000000e+00, -7.847439456030965e-07, 0.000000000000000e+00
845, 5.000000000000000e+01, -1.016666666666683e+01, -1.771367003714498e-01, -3.542734007428995e-01, 0.000000000000000e+00, -7.567822857379093e-07, 0.000000000000000e+00
846, 5.000000000000000e+01, -1.000000000000016e+01, -1.771467207053978e-01, -3.542934414107956e-01, 0.000000000000000e+00, -7.066658285491347e-07, 0.000000000000000e+00
847, 5.000000000000000e+01, -9.833333333333497e+00, -1.772105963329507e-01, -3.544211926659013e-01, 0.000000000000000e+00, -6.694529986716169e-07, 0.000000000000000e+00
848, 5.000000000000000e+01, -9.666666666666831e+00, -1.770607886637756e-01, -3.541215773275512e-01, 0.000000000000000e+00, -6.605551476202093e-07, 0.000000000000000e+00
849, 5.000000000000000e+01, -9.500000000000165e+00, -1.770567283718898e-01, -3.541134567437796e-01, 0.000000000000000e+00, -6.690617965550127e-07, 0.000000000000000e+00
850, 5.000000000000000e+01, -9.333333333333499e+00, -1.770767714351741e-01, -3.541535428703482e-01, 0.000000000000000e+00, -6.767581314791146e-07, 0.000000000000000e+00
851, 5.000000000000000e+01, -9.166666666666833e+00, -1.768986058176505e-01, -3.537972116353009e-01, 0.000000000000000e+00, -6.886972436293779e-07, 0.000000000000000e+00
852, 5.000000000000000e+01, -9.000000000000167e+00, -1.770158672322323e-01, -3.540317344644646e-01, 0.000000000000000e+00, -7.135781728941628e-07, 0.000000000000000e+00
853, 5.000000000000000e+01, -8.833333333333501e+00, -1.770606293551243e-01, -3.541212587102485e-01, 0.000000000000000e+00, -7.519199559465618e-07, 0.000000000000000e+00
854, 5.000000000000000e+01, -8.666666666666835e+00, -1.768075666210981e-01, -3.536151332421962e-01, 0.000000000000000e+00, -7.630690551724627e-07, 0.000000000000000e+00
855, 5.000000000000000e+01, -8.500000000000169e+00, -1.768112885965338e-01, -3.536225771930676e-01, 0.000000000000000e+00, -7.300515587729484e-07, 0.000000000000000e+00
856, 5.000000000000000e+01, -8.333333333333503e+00, -1.769585629220490e-01, -3.539171258440978e-01, 0.000000000000000e+00, -6.895142022920311e-07, 0.000000000000000e+00
857, 5.000000000000000e+01, -8.166666666666837e+00, -1.770184152043106e-01, -3.540368304086212e-01, 0.000000000000000e+00, -6.942278242136639e-07, 0.000000000000000e+00
858, 5.000000000000000e+01, -8.000000000000171e+00, -1.768507104091965e-01, -3.537014208183930e-01, 0.000000000000000e+00, -7.101906116885278e-07, 0.000000000000000e+00
859, 5.000000000000000e+01, -7.833333333333504e+00, -1.766628553194184e-01, -3.533257106388368e-01, 0.000000000000000e+00, -7.217635335598492e-07, 0.000000000000000e+00
860, 5.000000000000000e+01, -7.666666666666837e+00, -1.765152641406276e-01, -3.530305282812551e-01, 0.000000000000000e+00, -7.194377255287191e-07, 0.000000000000000e+00
861, 5.000000000000000e+01, -7.500000000000170e+00, -1.764409380288799e-01, -3.528818760577597e-01, 0.000000000000000e+00, -7.225312877461401e-07, 0.000000000000000e+00
862, 5.000000000000000e+01, -7.333333333333503e+00, -1.764732180826823e-01, -3.529464361653645e-01, 0.000000000000000e+00, -7.194807441853551e-07, 0.000000000000000e+00
863, 5.000000000000000e+01, -7.166666666666836e+00, -1.764458414832869e-01, -3.528916829665738e-01, 0.000000000000000e+00, -7.447008718848372e-07, 0.000000000000000e+00
864, 5.000000000000000e+01, -7.000000000000169e+00, -1.761798518161715e-01, -3.523597036323430e-01, 0.000000000000000e+00, -7.506954856811116e-07, 0.000000000000000e+00
865, 5.000000000000000e+01, -6.833333333333502e+00, -1.760406852732296e-01, -3.520813705464592e-01, 0.000000000000000e+00, -7.350272424871759e-07, 0.000000000000000e+00
866, 5.000000000000000e+01, -6.666666666666835e+00, -1.760247921300304e-01, -3.520495842600607e-01, 0.000000000000000e+00, -7.303218716081363e-07, 0.000000000000000e+00
867, 5.000000000000000e+01, -6.500000000000168e+00, -1.759197897971161e-01, -3.518395795942322e-01, 0.000000000000000e+00, -7.340915635852520e-07, 0.000000000000000e+00
868, 5.000000000000000e+01, -6.333333333333501e+00, -1.758391232252491e-01, -3.516782464504981e-01, 0.000000000000000e+00, -7.057415345209375e-07, 0.000000000000000e+00
869, 5.000000000000000e+01, -6.166666666666834e+00, -1.759175205837788e-01, -3.518350411675575e-01, 0.000000000000000e+00, -6.866069123508164e-07, 0.000000000000000e+00
870, 5.000000000000000e+01, -6.000000000000167e+00, -1.760134759353555e-01, -3.520269518707110e-01, 0.000000000000000e+00, -6.770995712113352e-07, 0.000000000000000e+00
871, 5.000000000000000e+01, -5.833333333333500e+00, -1.758795808909975e-01, -3.517591617819949e-01, 0.000000000000000e+00, -6.747181699030100e-07, 0.000000000000000e+00
872, 5.000000000000000e+01, -5.666666666666833e+00, -1.759966728328833e-01, -3.519933456657665e-01, 0.000000000000000e+00, -6.989147118818665e-07, 0.000000000000000e+00
873, 5.000000000000000e+01, -5.500000000000166e+00, -1.760346879172325e-01, -3.520693758344650e-01, 0.000000000000000e+00, -7.540529967463491e-07, 0.000000000000000e+00
874, 5.000000000000000e+01, -5.333333333333499e+00, -1.757810938679672e-01, -3.515621877359343e-01, 0.000000000000000e+00, -7.873542159614034e-07, 0.000000000000000e+00
875, 5.000000000000000e+01, -5.166666666666832e+00, -1.756794697467246e-01, -3.513589394934492e-01, 0.000000000000000e+00, -7.694275925156535e-07, 0.000000000000000e+00
876, 5.000000000000000e+01, -5.000000000000165e+00, -1.755708812828930e-01, -3.511417625657859e-01, 0.000000000000000e+00, -7.533047810749475e-07, 0.000000000000000e+00
877, 5.000000000000000e+01, -4.833333333333498e+00, -1.753780907306448e-01, -3.507561814612896e-01, 0.000000000000000e+00, -7.604273661222176e-07, 0.000000000000000e+00
878, 5.000000000000000e+01, -4.666666666666831e+00, -1.752750984565493e-01, -3.505501969130985e-01, 0.000000000000000e+00, -7.305942288922776e-07, 0.000000000000000e+00
879, 5.000000000000000e+01, -4.500000000000164e+00, -1.752720636872072e-01, -3.505441273744143e-01, 0.000000000000000e+00, -7.006344216314992e-07, 0.000000000000000e+00
880, 5.000000000000000e+01, -4.333333333333497e+00, -1.752958168876684e-01, -3.505916337753368e-01, 0.000000000000000e+00, -6.946844870509247e-07, 0.000000000000000e+00
881, 5.000000000000000e+01, -4.166666666666830e+00, -1.752382662869482e-01, -3.504765325738963e-01, 0.000000000000000e+00, -6.937647181408056e-07, 0.000000000000000e+00
882, 5.000000000000000e+01, -4.000000000000163e+00, -1.753678320780131e-01, -3.507356641560261e-01, 0.000000000000000e+00, -7.067205006088503e-07, 0.000000000000000e+00
883, 5.000000000000000e+01, -3.833333333333497e+00, -1.754415949668237e-01, -3.508831899336474e-01, 0.000000000000000e+00, -7.457857224648023e-07, 0.000000000000000e+00
884, 5.000000000000000e+01, -3.666666666666830e+00, -1.751533943769242e-01, -3.503067887538483e-01, 0.000000000000000e+00, -7.556445132416669e-07, 0.000000000000000e+00
885, 5.000000000000000e+01, -3.500000000000164e+00, -1.749541239971571e-01, -3.499082479943141e-01, 0.000000000000000e+00, -7.444022231448815e-07, 0.000000000000000e+00
886, 5.000000000000000e+01, -3.333333333333497e+00, -1.748664522651487e-01, -3.497329045302974e-01, 0.000000000000000e+00, -7.411361508694659e-07, 0.000000000000000e+00
887, 5.000000000000000e+01, -3.166666666666831e+00, -1.746952837951910e-01, -3.493905675903819e-01, 0.000000000000000e+00, -7.441567014657023e-07, 0.000000000000000e+00
888, 5.000000000000000e+01, -3.000000000000164e+00, -1.745325178106099e-01, -3.490650356212198e-01, 0.000000000000000e+00, -7.174395409048121e-07, 0.000000000000000e+00
889, 5.000000000000000e+01, -2.833333333333498e+00, -1.745434300035078e-01, -3.490868600070155e-01, 0.000000000000000e+00, -6.950362222319241e-07, 0.000000000000000e+00
890, 5.000000000000000e+01, -2.666666666666831e+00, -1.745632359829387e-01, -3.491264719658774e-01, 0.000000000000000e+00, -6.826566519963865e-07, 0.000000000000000e+00
891, 5.000000000000000e+01, -2.500000000000165e+00, -1.743936513681550e-01, -3.487873027363100e-01, 0.000000000000000e+00, -6.814574753357363e-07, 0.000000000000000e+00
892, 5.000000000000000e+01, -2.333333333333498e+00, -1.744543669775550e-01, -3.489087339551099e-01, 0.000000000000000e+00, -7.031283821094328e-07, 0.000000000000000e+00
893, 5.000000000000000e+01, -2.166666666666832e+00, -1.744677646541488e-01, -3.489355293082976e-01, 0.000000000000000e+00, -7.545523134473266e-07, 0.000000000000000e+00
894, 5.000000000000000e+01, -2.000000000000165e+00, -1.742147700904407e-01, -3.484295401808814e-01, 0.000000000000000e+00, -7.835734615404099e-07, 0.000000000000000e+00
895, 5.000000000000000e+01, -1.833333333333498e+00, -1.741372608835199e-01, -3.482745217670398e-01, 0.000000000000000e+00, -7.640862288926752e-07, 0.000000000000000e+00
896, 5.000000000000000e+01, -1.666666666666832e+00, -1.740618253474691e-01, -3.481236506949381e-01, 0.000000000000000e+00, -7.489584041432668e-07, 0.000000000000000e+00
897, 5.000000000000000e+01, -1.500000000000165e+00, -1.739060348382444e-01, -3.478120696764887e-01, 0.000000000000000e+00, -7.567318180639264e-07, 0.000000000000000e+00
898, 5.000000000000000e+01, -1.333333333333498e+00, -1.738799215883526e-01, -3.477598431767052e-01, 0.000000000000000e+00, -7.183179197775861e-07, 0.000000000000000e+00
899, 5.000000000000000e+01, -1.166666666666831e+00, -1.739263915718563e-01, -3.478527831437126e-01, 0.000000000000000e+00, -6.768616655695927e-07, 0.000000000000000e+00
900, 5.000000000000000e+01, -1.000000000000165e+00, -1.738617059027993e-01, -3.477234118055985e-01, 0.000000000000000e+00, -6.696929929981706e-07, 0.000000000000000e+00
901, 5.000000000000000e+01, -8.333333333334980e-01, -1.737190079066281e-01, -3.474380158132561e-01, 0.000000000000000e+00, -6.695043315971386e-07, 0.000000000000000e+00
902, 5.000000000000000e+01, -6.666666666668315e-01, -1.736564569740519e-01, -3.473129139481037e-01, 0.000000000000000e+00, -6.846744461810409e-07, 0.000000000000000e+00
903, 5.000000000000000e+01, -5.000000000001649e-01, -1.736359460716400e-01, -3.472718921432800e-01, 0.000000000000000e+00, -7.257929398986473e-07, 0.000000000000000e+00
904, 5.000000000000000e+01, -3.333333333334982e-01, -1.736380472220014e-01, -3.472760944440026e-01, 0.000000000000000e+00, -7.270623742354611e-07, 0.000000000000000e+00
905, 5.000000000000000e+01, -1.666666666668316e-01, -1.735582028878714e-01, -3.471164057757427e-01, 0.000000000000000e+00, -7.127669907617186e-07, 0.000000000000000e+00
906, 5.000000000000000e+01, -1.649236303080670e-13, -1.735575422003903e-01, -3.471150844007806e-01, 0.000000000000000e+00, -6.811258626514957e-07, 0.000000000000000e+00
907, 5.000000000000000e+01, 1.666666666665017e-01, -1.735734619539436e-01, -3.471469239078871e-01, 0.000000000000000e+00, -6.523950304787036e-07, 0.000000000000000e+00
908, 5.000000000000000e+01, 3.333333333331684e-01, -1.734187246860827e-01, -3.468374493721654e-01, 0.000000000000000e+00, -6.424683129959062e-07, 0.000000000000000e+00
909, 5.000000000000000e+01, 4.999999999998350e-01, -1.734769367844423e-01, -3.469538735688845e-01, 0.000000000000000e+00, -6.506814935629615e-07, 0.000000000000000e+00
910, 5.000000000000000e+01, 6.666666666665017e-01, -1.735917744589601e-01, -3.471835489179202e-01, 0.000000000000000e+00, -6.754512875404122e-07, 0.000000000000000e+00
911, 5.000000000000000e+01, 8.333333333331684e-01, -1.734631355751563e-01, -3.469262711503125e-01, 0.000000000000000e+00, -7.001039287538003e-07, 0.000000000000000e+00
912, 5.000000000000000e+01, 9.999999999998350e-01, -1.733379955772871e-01, -3.466759911545742e-01, 0.000000000000000e+00, -7.030058630396170e-07, 0.000000000000000e+00
913, 5.000000000000000e+01, 1.166666666666502e+00, -1.731812767413982e-01, -3.463625534827963e-01, 0.000000000000000e+00, -7.107468385351212e-07, 0.000000000000000e+00
914, 5.000000000000000e+01, 1.333333333333168e+00, -1.730025042662609e-01, -3.460050085325218e-01, 0.000000000000000e+00, -7.069824964322825e-07, 0.000000000000000e+00
915, 5.000000000000000e+01, 1.499999999999835e+00, -1.728162696476649e-01, -3.456325392953297e-01, 0.000000000000000e+00, -6.978525825630007e-07, 0.000000000000000e+00
916, 5.000000000000000e+01, 1.666666666666502e+00, -1.727631371363262e-01, -3.455262742726524e-01, 0.000000000000000e+00, -6.595272480514946e-07, 0.000000000000000e+00
917, 5.000000000000000e+01, 1.833333333333169e+00, -1.729813058894654e-01, -3.459626117789308e-01, 0.000000000000000e+00, -6.161512581609322e-07, 0.000000000000000e+00
918, 5.000000000000000e+01, 1.999999999999835e+00, -1.729753981211324e-01, -3.459507962422648e-01, 0.000000000000000e+00, -6.078439485118931e-07, 0.000000000000000e+00
919, 5.000000000000000e+01, 2.166666666666502e+00, -1.727192108391027e-01, -3.454384216782053e-01, 0.000000000000000e+00, -6.097415318196587e-07, 0.000000000000000e+00
920, 5.000000000000000e+01, 2.333333333333168e+00, -1.725420238650796e-01, -3.450840477301590e-01, 0.000000000000000e+00, -6.222858180815824e-07, 0.000000000000000e+00
921, 5.000000000000000e+01, 2.499999999999835e+00, -1.725871823762150e-01, -3.451743647524300e-01, 0.000000000000000e+00, -6.473512492165445e-07, 0.000000000000000e+00
922, 5.000000000000000e+01, 2.666666666666501e+00, -1.726015405279324e-01, -3.452030810558647e-01, 0.000000000000000e+00, -6.401649475832763e-07, 0.000000000000000e+00
923, 5.000000000000000e+01, 2.833333333333168e+00, -1.725664976952852e-01, -3.451329953905704e-01, 0.000000000000000e+00, -6.514967559401623e-07, 0.000000000000000e+00
924, 5.000000000000000e+01, 2.999999999999834e+00, -1.723763073109838e-01, -3.447526146219676e-01, 0.000000000000000e+00, -6.656998949195289e-07, 0.000000000000000e+00
925, 5.000000000000000e+01, 3.166666666666501e+00, -1.721776154668830e-01, -3.443552309337659e-01, 0.000000000000000e+00, -6.708182351000032e-07, 0.000000000000000e+00
926, 5.000000000000000e+01, 3.333333333333167e+00, -1.720740494861568e-01, -3.441480989723136e-01, 0.000000000000000e+00, -6.635100683779795e-07, 0.000000000000000e+00
927, 5.000000000000000e+01, 3.499999999999834e+00, -1.721617227200490e-01, -3.443234454400979e-01, 0.000000000000000e+00, -6.628886313430090e-07, 0.000000000000000e+00
928, 5.000000000000000e+01, 3.666666666666500e+00, -1.720860696112231e-01, -3.441721392224462e-01, 0.000000000000000e+00, -6.758369559525963e-07, 0.000000000000000e+00
929, 5.000000000000000e+01, 3.833333333333167e+00, -1.718540709103815e-01, -3.437081418207629e-01, 0.000000000000000e+00, -6.786706004838493e-07, 0.000000000000000e+00
930, 5.000000000000000e+01, 3.999999999999833e+00, -1.717170988686111e-01, -3.434341977372221e-01, 0.000000000000000e+00, -6.669880339700422e-07, 0.000000000000000e+00
931, 5.000000000000000e+01, 4.166666666666500e+00, -1.715829197947797e-01, -3.431658395895594e-01, 0.000000000000000e+00, -6.609971942320144e-07, 0.000000000000000e+00
932, 5.000000000000000e+01, 4.333333333333167e+00, -1.715944965037866e-01, -3.431889930075732e-01, 0.000000000000000e+00, -6.453412216970156e-07, 0.000000000000000e+00
933, 5.000000000000000e+01, 4.499999999999834e+00, -1.716016213368351e-01, -3.432032426736701e-01, 0.000000000000000e+00, -6.434821959936189e-07, 0.000000000000000e+00
934, 5.000000000000000e+01, 4.666666666666501e+00, -1.713437971273653e-01, -3.426875942547306e-01, 0.000000000000000e+00, -6.570592547033565e-07, 0.000000000000000e+00
935, 5.000000000000000e+01, 4.833333333333168e+00, -1.711510732171506e-01, -3.423021464343011e-01, 0.000000000000000e+00, -6.714790609637016e-07, 0.000000000000000e+00
936, 5.000000000000000e+01, 4.999999999999835e+00, -1.710481639444532e-01, -3.420963278889064e-01, 0.000000000000000e+00, -6.613438270593103e-07, 0.000000000000000e+00
937, 5.000000000000000e+01, 5.166666666666502e+00, -1.712564735009448e-01, -3.425129470018896e-01, 0.000000000000000e+00, -6.358061776210398e-07, 0.000000000000000e+00
938, 5.000000000000000e+01, 5.333333333333169e+00, -1.711716942048376e-01, -3.423433884096752e-01, 0.000000000000000e+00, -6.225694246861155e-07, 0.000000000000000e+00
